step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
1057,21.16,-0.0003843416052404791,0.0002930718765128404,-0.0002541520807426423,-0.001094688894227147,-0.0051909759640693665,0.0003614278102759272,0.0172894224524498,-3.2036114134825766e-06,-0.999850332736969,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707449495792389,3.204093900421867e-06,0.1390838623046875,0.134171724319458,0.06256270408630371,0.06144571304321289,-0.9964736700057983,-0.6072429418563843,-0.008347718045115471,-0.011095511727035046,-0.006866034120321274,-0.00510261720046401,0.06328636407852173,0.0700494796037674,0.08673021197319031,0.0987769067287445,0.08202401548624039,0.09635806828737259,0.008729597553610802,0.009139113128185272,0.08652707934379578,0.09864837676286697,0.08179818838834763,0.09625574946403503,0.009438803419470787,0.009879432618618011,-0.028765618801116943,0.0011805762769654393,0.27074024081230164,3.451814336585812e-05,0.00859762728214264,-0.003834255039691925,0.9999555945396423,-0.0002645054482854903,0.0006406378815881908,-0.00023938983213156462,-0.0024106043856590986,-0.005742507521063089,0.00033675372833386064,1.0388925075531006,-1.8375519514083862,1.0339428186416626,-1.838672399520874,-0.9951611757278442,-0.6057873964309692,-0.008074922487139702,-0.008089912123978138,-0.012624954804778099,-0.0036096798721700907,0.06965957581996918,0.0760262981057167,0.012647941708564758,-0.007697215303778648,0.6217539310455322,0.5989354848861694,0.021450310945510864,0.014940544962882996
1058,21.18,-0.0002645054482854903,0.0006406378815881908,-0.00023938983213156462,-0.0024106043856590986,-0.005742507521063089,0.00033675372833386064,0.017194755375385284,-3.102235496044159e-06,-0.9998517632484436,0.0,0.0,0.0,0.27000001072883606,0.0,0.27074024081230164,3.102691607637098e-06,0.1388925313949585,0.1339428424835205,0.06244802474975586,0.061327576637268066,-0.9951611757278442,-0.6057873964309692,-0.008074922487139702,-0.012624954804778099,-0.008089912123978138,-0.0036096798721700907,0.06965957581996918,0.0760262981057167,0.08652707934379578,0.09864837676286697,0.08179818838834763,0.09625574946403503,0.009438803419470787,0.009879432618618011,0.08637542277574539,0.09858675301074982,0.08161169290542603,0.09616732597351074,0.009902527555823326,0.0102839395403862,-0.02876962535083294,0.0011811625445261598,0.2707361876964569,3.33246098307427e-05,0.008543552830815315,-0.0038340846076607704,0.9999560713768005,-0.0001496050535934046,0.0005736724124290049,-0.00019554689060896635,-0.0021673357114195824,-0.006281579378992319,0.00042578959255479276,1.0386961698532104,-1.8376654386520386,1.0337079763412476,-1.8387863636016846,-0.9937413334846497,-0.6042224764823914,-0.008329016156494617,-0.007768058683723211,-0.012736322358250618,-0.0033591892570257187,0.07377918809652328,0.07984203845262527,0.012338012456893921,-0.007275901734828949,0.6225073337554932,0.5981493592262268,0.01731470227241516,0.009553998708724976
1059,21.2,-0.0001496050535934046,0.0005736724124290049,-0.00019554689060896635,-0.0021673357114195824,-0.006281579378992319,0.00042578959255479276,0.017086610198020935,-1.132888428401202e-06,-0.9998536705970764,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707361876964569,1.1330510005791439e-06,0.13869619369506836,0.13370800018310547,0.062334537506103516,0.06121361255645752,-0.9937413334846497,-0.6042224764823914,-0.008329016156494617,-0.012736322358250618,-0.007768058683723211,-0.0033591892570257187,0.07377918809652328,0.07984203845262527,0.08637542277574539,0.09858675301074982,0.08161169290542603,0.09616732597351074,0.009902527555823326,0.0102839395403862,0.08623722195625305,0.0985107496380806,0.08146451413631439,0.09610173106193542,0.010081162676215172,0.010433994233608246,-0.0287717767059803,0.0011811356525868177,0.2707328498363495,3.3055788662750274e-05,0.008484622463583946,-0.003834214759990573,0.9999566078186035,-4.001009074272588e-05,0.0005623843753710389,-0.00016192204202525318,-0.002125880215317011,-0.006499383132904768,0.0004050567513331771,1.0384974479675293,-1.8377728462219238,1.0334738492965698,-1.8388980627059937,-0.9922552108764648,-0.6025986671447754,-0.008343067951500416,-0.007445255760103464,-0.012650859542191029,-0.0031012448016554117,0.07570929080247879,0.08149295300245285,0.012370653450489044,-0.007258009165525436,0.6222695112228394,0.5982807874679565,0.012696266174316406,0.005251064896583557
1060,21.22,-4.001009074272588e-05,0.0005623843753710389,-0.00016192204202525318,-0.002125880215317011,-0.006499383132904768,0.0004050567513331771,0.01696876250207424,-1.0449803085066378e-06,-0.9998558163642883,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707328498363495,1.0451287835167022e-06,0.1384974718093872,0.13347387313842773,0.06222712993621826,0.06110191345214844,-0.9922552108764648,-0.6025986671447754,-0.008343067951500416,-0.012650859542191029,-0.007445255760103464,-0.0031012448016554117,0.07570929080247879,0.08149295300245285,0.08623722195625305,0.0985107496380806,0.08146451413631439,0.09610173106193542,0.010081162676215172,0.010433994233608246,0.08613350242376328,0.09846790134906769,0.0813518688082695,0.09606006741523743,0.010036608204245567,0.01034148782491684,-0.028772084042429924,0.0011799570638686419,0.27073007822036743,3.502273466438055e-05,0.008422818966209888,-0.0038338685408234596,0.9999570846557617,5.837004937347956e-05,0.0003622752847149968,-0.0001125467533711344,-0.0013499228516593575,-0.006506234873086214,0.0002593398676253855,1.0382992029190063,-1.8378700017929077,1.0332481861114502,-1.8390077352523804,-0.9907465577125549,-0.6009563207626343,-0.008819260634481907,-0.005989382043480873,-0.011549596674740314,-0.004028065130114555,0.0754944235086441,0.08155766874551773,0.011790594086050987,-0.0065762996673583984,0.6230718493461609,0.5970396995544434,0.0086907297372818,0.0016644597053527832
1061,21.240000000000002,5.837004937347956e-05,0.0003622752847149968,-0.0001125467533711344,-0.0013499228516593575,-0.006506234873086214,0.0002593398676253855,0.016845183447003365,-5.458503437694162e-06,-0.9998577237129211,0.0,0.0,0.0,0.27000001072883606,0.0,0.27073007822036743,5.459277417685371e-06,0.13829922676086426,0.1332482099533081,0.062129974365234375,0.06099224090576172,-0.9907465577125549,-0.6009563207626343,-0.008819260634481907,-0.011549596674740314,-0.005989382043480873,-0.004028065130114555,0.0754944235086441,0.08155766874551773,0.08613350242376328,0.09846790134906769,0.0813518688082695,0.09606006741523743,0.010036608204245567,0.01034148782491684,0.08604826033115387,0.09842637181282043,0.08126991242170334,0.09603743255138397,0.009802347049117088,0.010072879493236542,-0.028770722448825836,0.0011802864028140903,0.27072784304618835,3.416567051317543e-05,0.008360709063708782,-0.003833857597783208,0.9999576807022095,0.0001379425812046975,0.0004713038506451994,-9.889384091366082e-05,-0.0017611285438761115,-0.006486708298325539,0.00043810135684907436,1.0381113290786743,-1.837965965270996,1.0330270528793335,-1.839104413986206,-0.9892483949661255,-0.5993339419364929,-0.008082582615315914,-0.006167890504002571,-0.011460462585091591,-0.002847162541002035,0.0741240456700325,0.07954718917608261,0.012738095596432686,-0.007527511566877365,0.6215433478355408,0.598545253276825,0.00566437840461731,-0.0014705806970596313
1062,21.26,0.0001379425812046975,0.0004713038506451994,-9.889384091366082e-05,-0.0017611285438761115,-0.006486708298325539,0.00043810135684907436,0.016720972955226898,-4.220913979224861e-06,-0.9998601078987122,0.0,0.0,0.0,0.27000001072883606,0.0,0.27072784304618835,4.221501058054855e-06,0.13811135292053223,0.1330270767211914,0.062034010887145996,0.060895562171936035,-0.9892483949661255,-0.5993339419364929,-0.008082582615315914,-0.011460462585091591,-0.006167890504002571,-0.002847162541002035,0.0741240456700325,0.07954718917608261,0.08604826033115387,0.09842637181282043,0.08126991242170334,0.09603743255138397,0.009802347049117088,0.010072879493236542,0.08600839972496033,0.09844125807285309,0.08122524619102478,0.09603364020586014,0.00936918519437313,0.00955488532781601,-0.028768084943294525,0.0011809018906205893,0.27072635293006897,3.278121948824264e-05,0.00829766970127821,-0.003833994036540389,0.9999582171440125,0.00020390632562339306,0.0002689403190743178,-5.4919895774219185e-05,-0.001006775419227779,-0.00643876800313592,0.0004846260417252779,1.037936806678772,-1.8380526304244995,1.0328195095062256,-1.8391895294189453,-0.9877930283546448,-0.5977607369422913,-0.00778154656291008,-0.005025262013077736,-0.010338794440031052,-0.002756476402282715,0.07094570249319077,0.07590852677822113,0.011230358853936195,-0.006019262596964836,0.6234395503997803,0.596600353717804,0.0021690577268600464,-0.00534839928150177
1063,21.28,0.00020390632562339306,0.0002689403190743178,-5.4919895774219185e-05,-0.001006775419227779,-0.00643876800313592,0.0004846260417252779,0.01659489795565605,-1.9332728697918355e-06,-0.9998622536659241,0.0,0.0,0.0,0.27000001072883606,0.0,0.27072635293006897,1.9335354863869725e-06,0.13793683052062988,0.1328195333480835,0.06194734573364258,0.06081044673919678,-0.9877930283546448,-0.5977607369422913,-0.00778154656291008,-0.010338794440031052,-0.005025262013077736,-0.002756476402282715,0.07094570249319077,0.07590852677822113,0.08600839972496033,0.09844125807285309,0.08122524619102478,0.09603364020586014,0.00936918519437313,0.00955488532781601,0.08598662912845612,0.0984438881278038,0.08121813833713531,0.09604690968990326,0.008734902366995811,0.008864425122737885,-0.028764380142092705,0.0011805047979578376,0.2707255482673645,3.317350274301134e-05,0.008235389366745949,-0.003834065282717347,0.9999586343765259,0.00025724503211677074,0.0006247183191590011,-1.6950623830780387e-05,-0.002346872119233012,-0.0061522177420556545,0.0003846338368020952,1.0377748012542725,-1.8381253480911255,1.0326321125030518,-1.8392671346664429,-0.9864116907119751,-0.5962748527526855,-0.006306993775069714,-0.005493989214301109,-0.010147949680685997,-0.0010168986627832055,0.06645888835191727,0.07043925672769547,0.012401788495481014,-0.0073181018233299255,0.6214318871498108,0.598828911781311,-0.0007944703102111816,-0.008765459060668945
1064,21.3,0.00025724503211677074,0.0006247183191590011,-1.6950623830780387e-05,-0.002346872119233012,-0.0061522177420556545,0.0003846338368020952,0.016470352187752724,-3.194218152202666e-06,-0.9998639225959778,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707255482673645,3.194650162186008e-06,0.13777482509613037,0.13263213634490967,0.0618746280670166,0.06073284149169922,-0.9864116907119751,-0.5962748527526855,-0.006306993775069714,-0.010147949680685997,-0.005493989214301109,-0.0010168986627832055,0.06645888835191727,0.07043925672769547,0.08598662912845612,0.0984438881278038,0.08121813833713531,0.09604690968990326,0.008734902366995811,0.008864425122737885,0.0860188752412796,0.09851004183292389,0.08125252276659012,0.09607011824846268,0.007966896519064903,0.007952980697154999,-0.028759930282831192,0.0011804904788732529,0.2707255482673645,3.292352630523965e-05,0.008174089714884758,-0.0038339414168149233,0.9999591708183289,0.00029672528035007417,0.00047876639291644096,2.2421754692913964e-05,-0.0018002062570303679,-0.0059051732532680035,0.000283737201243639,1.037634253501892,-1.8381861448287964,1.0324673652648926,-1.8393298387527466,-0.9851343631744385,-0.5949055552482605,-0.005559918005019426,-0.004286968614906073,-0.008618493564426899,-0.0008327747345902026,0.06042240560054779,0.06373364478349686,0.011607198975980282,-0.006503168493509293,0.6227855682373047,0.5968037843704224,-0.003349706530570984,-0.011941120028495789
1065,21.32,0.00029672528035007417,0.00047876639291644096,2.2421754692913964e-05,-0.0018002062570303679,-0.0059051732532680035,0.000283737201243639,0.016347765922546387,-3.1663948902860284e-06,-0.9998660683631897,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707255482673645,3.1668216706748353e-06,0.13763427734375,0.1324673891067505,0.0618138313293457,0.06067013740539551,-0.9851343631744385,-0.5949055552482605,-0.005559918005019426,-0.008618493564426899,-0.004286968614906073,-0.0008327747345902026,0.06042240560054779,0.06373364478349686,0.0860188752412796,0.09851004183292389,0.08125252276659012,0.09607011824846268,0.007966896519064903,0.007952980697154999,0.08605754375457764,0.09854859113693237,0.08131992816925049,0.09611311554908752,0.0070339348167181015,0.006932966411113739,-0.0287548266351223,0.0011809651041403413,0.27072593569755554,3.177093094564043e-05,0.008116448298096657,-0.0038341758772730827,0.9999597072601318,0.0003227903798688203,0.0004230416670907289,4.526008706307039e-05,-0.0016012664418667555,-0.0054006995633244514,0.00033871381310746074,1.03751540184021,-1.8382371664047241,1.0323275327682495,-1.8393789529800415,-0.9839839935302734,-0.5936839580535889,-0.00451205438002944,-0.0036773409228771925,-0.007367042824625969,-0.0002225239877589047,0.053279079496860504,0.05576113983988762,0.011166214011609554,-0.006216598674654961,0.6232911944389343,0.5962893962860107,-0.006228618323802948,-0.013723567128181458
1066,21.34,0.0003227903798688203,0.0004230416670907289,4.526008706307039e-05,-0.0016012664418667555,-0.0054006995633244514,0.00033871381310746074,0.016232486814260483,-1.2995224096812308e-06,-0.9998682141304016,0.0,0.0,0.0,0.27000001072883606,0.0,0.27072593569755554,1.2996945315535413e-06,0.13751542568206787,0.13232755661010742,0.06176280975341797,0.060621023178100586,-0.9839839935302734,-0.5936839580535889,-0.00451205438002944,-0.007367042824625969,-0.0036773409228771925,-0.0002225239877589047,0.053279079496860504,0.05576113983988762,0.08605754375457764,0.09854859113693237,0.08131992816925049,0.09611311554908752,0.0070339348167181015,0.006932966411113739,0.0861261636018753,0.0986214280128479,0.08141087740659714,0.09617607295513153,0.0060098376125097275,0.0058160945773124695,-0.02874932624399662,0.001180386054329574,0.2707269787788391,3.2605988963041455e-05,0.008063369430601597,-0.003834052011370659,0.9999600648880005,0.0003333766071591526,0.0004465054953470826,7.713763625361025e-05,-0.0016789897345006466,-0.004853524267673492,0.00025955354794859886,1.037416696548462,-1.8382716178894043,1.0322169065475464,-1.8394180536270142,-0.9829853773117065,-0.5926275253295898,-0.003440119558945298,-0.002880555111914873,-0.005975838750600815,0.000375445990357548,0.04524023458361626,0.047059278935194016,0.010988771915435791,-0.006149381399154663,0.6232836842536926,0.5961840748786926,-0.0077497586607933044,-0.015391282737255096
1067,21.36,0.0003333766071591526,0.0004465054953470826,7.713763625361025e-05,-0.0016789897345006466,-0.004853524267673492,0.00025955354794859886,0.016126343980431557,-3.3786200219765306e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707269787788391,3.379059990038513e-06,0.13741672039031982,0.1322169303894043,0.06172835826873779,0.06058192253112793,-0.9829853773117065,-0.5926275253295898,-0.003440119558945298,-0.005975838750600815,-0.002880555111914873,0.000375445990357548,0.04524023458361626,0.047059278935194016,0.0861261636018753,0.0986214280128479,0.08141087740659714,0.09617607295513153,0.0060098376125097275,0.0058160945773124695,0.08621859550476074,0.09870536625385284,0.08152758330106735,0.096244215965271,0.004924973472952843,0.00462719053030014,-0.028743768110871315,0.0011810653377324343,0.27072855830192566,3.117164669674821e-05,0.008015240542590618,-0.0038338452577590942,0.9999604821205139,0.00032830724376253784,0.0005354763707146049,0.0001064093376044184,-0.0020295442081987858,-0.004306631628423929,0.00031613983446732163,1.0373455286026,-1.8382971286773682,1.0321307182312012,-1.8394384384155273,-0.9821504950523376,-0.5917523503303528,-0.0019381484016776085,-0.0026884865947067738,-0.00493102939799428,0.001630453742109239,0.03681052103638649,0.03751866891980171,0.010852725245058537,-0.006189277395606041,0.623367428779602,0.5962778925895691,-0.0087895467877388,-0.01670224964618683
1068,21.38,0.00032830724376253784,0.0005354763707146049,0.0001064093376044184,-0.0020295442081987858,-0.004306631628423929,0.00031613983446732163,0.0160300862044096,-8.824426913633943e-07,-0.9998713135719299,0.0,0.0,0.0,0.27000001072883606,0.0,0.27072855830192566,8.825589929983835e-07,0.137345552444458,0.13213074207305908,0.061702847480773926,0.060561537742614746,-0.9821504950523376,-0.5917523503303528,-0.0019381484016776085,-0.00493102939799428,-0.0026884865947067738,0.001630453742109239,0.03681052103638649,0.03751866891980171,0.08621859550476074,0.09870536625385284,0.08152758330106735,0.096244215965271,0.004924973472952843,0.00462719053030014,0.08633387088775635,0.09880734980106354,0.08166877925395966,0.09632186591625214,0.0037875082343816757,0.003374718129634857,-0.028738442808389664,0.0011806251714006066,0.2707306444644928,3.16866317007225e-05,0.007971897721290588,-0.003834027098491788,0.9999607801437378,0.00031157868215814233,0.0004620048275683075,0.0001275429967790842,-0.0017432316672056913,-0.0037068959791213274,0.0004265536554157734,1.0372967720031738,-1.8383047580718994,1.0320770740509033,-1.8394495248794556,-0.9814912676811218,-0.5910676717758179,-0.0009225622052326798,-0.001797951990738511,-0.0032317356672137976,0.002023235894739628,0.027798211202025414,0.027693966403603554,0.011385011486709118,-0.006839493755251169,0.6223191022872925,0.5967872738838196,-0.009479321539402008,-0.01796679198741913
